stage,generation,sample_accuracy_percent,sample_loss,test_accuracy_percent,test_loss
generation,3626,61.75000071525574,16.330459594726562,,
generation,3627,61.500000953674316,17.010746002197266,,
generation,3628,60.40000319480896,16.85262107849121,,
generation,3629,60.600000619888306,17.490514755249023,,
generation,3630,61.15000247955322,16.46017074584961,,
generation,3631,60.40000319480896,17.6153621673584,,
generation,3632,62.300002574920654,17.22393798828125,,
generation,3633,60.600000619888306,17.374847412109375,,
generation,3634,61.60000562667847,17.03354263305664,,
generation,3635,61.15000247955322,16.72272300720215,,
generation,3636,60.200005769729614,17.52958869934082,,
generation,3637,59.3000054359436,18.661697387695312,,
generation,3638,60.450005531311035,17.39874267578125,,
generation,3639,59.05000567436218,18.547697067260742,,
generation,3640,60.15000343322754,17.641334533691406,,
generation,3641,60.85000038146973,17.053485870361328,,
generation,3642,61.2000048160553,17.816635131835938,,
generation,3643,60.700005292892456,17.838476181030273,,
generation,3644,62.10000514984131,15.803783416748047,,
generation,3645,60.15000343322754,17.627164840698242,,
generation,3646,59.550005197525024,17.57780647277832,,
generation,3647,60.85000038146973,17.941368103027344,,
generation,3648,62.5,17.211162567138672,,
generation,3649,60.9000027179718,16.451004028320312,,
generation,3650,62.20000386238098,16.86736488342285,,
generation,3651,59.950000047683716,18.342016220092773,,
generation,3652,59.50000286102295,17.77599334716797,,
generation,3653,60.00000238418579,18.209583282470703,,
generation,3654,60.750001668930054,18.69115447998047,,
generation,3655,60.80000400543213,17.446516036987305,,
generation,3656,60.050004720687866,17.32805061340332,,
generation,3657,60.050004720687866,17.620439529418945,,
generation,3658,61.10000014305115,16.863231658935547,,
generation,3659,60.750001668930054,17.594562530517578,,
generation,3660,61.15000247955322,17.610395431518555,,
generation,3661,59.75000262260437,17.428543090820312,,
generation,3662,59.85000133514404,17.95823860168457,,
generation,3663,59.700000286102295,17.37530517578125,,
generation,3664,61.85000538825989,16.00348472595215,,
generation,3665,60.85000038146973,18.236984252929688,,
generation,3666,61.30000352859497,17.254993438720703,,
generation,3667,62.150001525878906,16.741121292114258,,
generation,3668,61.45000457763672,16.879121780395508,,
generation,3669,63.05000185966492,15.571633338928223,,
generation,3670,61.10000014305115,17.080862045288086,,
generation,3671,62.4500036239624,16.404207229614258,,
generation,3672,61.2000048160553,17.691457748413086,,
generation,3673,59.10000205039978,18.695085525512695,,
generation,3674,61.05000376701355,16.858051300048828,,
generation,3675,61.45000457763672,18.63980484008789,,
generation,3676,61.75000071525574,15.941174507141113,,
generation,3677,60.55000424385071,17.776119232177734,,
generation,3678,61.900001764297485,16.697256088256836,,
generation,3679,60.9000027179718,17.340059280395508,,
generation,3680,60.25000214576721,18.19791030883789,,
generation,3681,61.400002241134644,16.65176773071289,,
generation,3682,61.05000376701355,16.17821502685547,,
generation,3683,61.05000376701355,16.152936935424805,,
generation,3684,61.500000953674316,16.923912048339844,,
generation,3685,60.30000448226929,17.02451515197754,,
generation,3686,60.100001096725464,18.149269104003906,,
generation,3687,61.45000457763672,16.72266960144043,,
generation,3688,60.85000038146973,16.67959976196289,,
generation,3689,59.6500039100647,18.934200286865234,,
generation,3690,60.200005769729614,16.785913467407227,,
generation,3691,61.2000048160553,17.403331756591797,,
generation,3692,60.40000319480896,17.36534881591797,,
generation,3693,61.45000457763672,17.395719528198242,,
generation,3694,61.70000433921814,17.43839454650879,,
generation,3695,60.80000400543213,16.943803787231445,,
generation,3696,61.05000376701355,16.527067184448242,,
generation,3697,61.250001192092896,16.061954498291016,,
generation,3698,60.00000238418579,17.868263244628906,,
generation,3699,60.40000319480896,17.569351196289062,,
generation,3700,59.60000157356262,16.886516571044922,,
generation,3701,60.15000343322754,17.74859619140625,,
generation,3702,62.40000128746033,17.514863967895508,,
generation,3703,62.950003147125244,15.112813949584961,,
generation,3704,59.85000133514404,17.738054275512695,,
generation,3705,61.70000433921814,16.296550750732422,,
generation,3706,60.55000424385071,16.572111129760742,,
generation,3707,60.700005292892456,15.904718399047852,,
generation,3708,60.85000038146973,16.728527069091797,,
generation,3709,60.00000238418579,16.523157119750977,,
generation,3710,60.65000295639038,17.44595718383789,,
generation,3711,58.95000100135803,18.4442195892334,,
generation,3712,62.7500057220459,17.17049217224121,,
generation,3713,62.550002336502075,16.311508178710938,,
generation,3714,62.25000023841858,16.644634246826172,,
generation,3715,60.85000038146973,17.039125442504883,,
generation,3716,61.900001764297485,15.94212532043457,,
generation,3717,63.00000548362732,16.645782470703125,,
generation,3718,62.4500036239624,16.887222290039062,,
generation,3719,61.000001430511475,17.184537887573242,,
generation,3720,61.55000329017639,16.652650833129883,,
generation,3721,60.25000214576721,15.980823516845703,,
generation,3722,59.950000047683716,18.640932083129883,,
generation,3723,60.9000027179718,18.285310745239258,,
generation,3724,60.55000424385071,17.207311630249023,,
generation,3725,61.05000376701355,16.644519805908203,,
generation,3726,61.10000014305115,17.16168975830078,,
generation,3727,60.350000858306885,17.460607528686523,,
generation,3728,62.5,15.476020812988281,,
generation,3729,60.85000038146973,16.321758270263672,,
generation,3730,61.75000071525574,16.864242553710938,,
generation,3731,62.20000386238098,16.177871704101562,,
generation,3732,59.85000133514404,18.82253074645996,,
generation,3733,60.15000343322754,17.417797088623047,,
generation,3734,60.200005769729614,16.789419174194336,,
generation,3735,60.65000295639038,18.340923309326172,,
generation,3736,61.250001192092896,17.381542205810547,,
generation,3737,62.300002574920654,16.387401580810547,,
generation,3738,60.55000424385071,17.664466857910156,,
generation,3739,58.95000100135803,17.59992218017578,,
generation,3740,62.7500057220459,15.441075325012207,,
generation,3741,59.60000157356262,18.925851821899414,,
generation,3742,60.00000238418579,18.2006893157959,,
generation,3743,61.15000247955322,16.604127883911133,,
generation,3744,60.50000190734863,17.123546600341797,,
generation,3745,62.40000128746033,15.2099027633667,,
generation,3746,61.250001192092896,17.742080688476562,,
generation,3747,62.00000047683716,16.788427352905273,,
generation,3748,63.10000419616699,15.916038513183594,,
generation,3749,60.100001096725464,17.098817825317383,,
generation,3750,62.35000491142273,16.349821090698242,,
generation,3751,62.5,16.839906692504883,,
generation,3752,61.650002002716064,16.726696014404297,,
generation,3753,61.55000329017639,16.39295768737793,,
generation,3754,61.500000953674316,16.078815460205078,,
generation,3755,61.15000247955322,16.377071380615234,,
generation,3756,61.45000457763672,16.878206253051758,,
generation,3757,60.40000319480896,17.313274383544922,,
generation,3758,61.15000247955322,16.926382064819336,,
generation,3759,62.20000386238098,16.571643829345703,,
generation,3760,63.00000548362732,16.42483139038086,,
generation,3761,61.2000048160553,17.21937370300293,,
generation,3762,60.600000619888306,17.60513687133789,,
generation,3763,62.40000128746033,16.71501922607422,,
generation,3764,61.85000538825989,16.35396957397461,,
generation,3765,59.950000047683716,17.317859649658203,,
generation,3766,61.000001430511475,18.041133880615234,,
generation,3767,62.40000128746033,17.002511978149414,,
generation,3768,57.90000557899475,18.38784408569336,,
generation,3769,59.90000367164612,17.801219940185547,,
generation,3770,62.90000081062317,16.86786651611328,,
generation,3771,60.050004720687866,17.766971588134766,,
generation,3772,59.75000262260437,18.265384674072266,,
generation,3773,60.15000343322754,17.782001495361328,,
generation,3774,61.70000433921814,17.276260375976562,,
generation,3775,63.00000548362732,16.687673568725586,,
generation,3776,62.65000104904175,17.1667537689209,,
generation,3777,59.700000286102295,17.428165435791016,,
generation,3778,61.45000457763672,16.189342498779297,,
generation,3779,61.05000376701355,16.203676223754883,,
generation,3780,62.20000386238098,16.00572395324707,,
generation,3781,61.000001430511475,17.89019012451172,,
generation,3782,61.10000014305115,17.34764862060547,,
generation,3783,61.85000538825989,17.022123336791992,,
generation,3784,60.00000238418579,17.14520835876465,,
generation,3785,60.600000619888306,16.599281311035156,,
generation,3786,60.9000027179718,17.008913040161133,,
generation,3787,61.350005865097046,16.36020851135254,,
generation,3788,62.40000128746033,16.17522621154785,,
generation,3789,61.400002241134644,17.103952407836914,,
generation,3790,60.100001096725464,18.026487350463867,,
generation,3791,60.600000619888306,17.788270950317383,,
generation,3792,60.65000295639038,16.851402282714844,,
generation,3793,61.80000305175781,16.361408233642578,,
generation,3794,61.000001430511475,17.17094612121582,,
generation,3795,61.350005865097046,16.525869369506836,,
generation,3796,60.95000505447388,17.095142364501953,,
generation,3797,61.000001430511475,16.55032730102539,,
generation,3798,61.250001192092896,17.454437255859375,,
generation,3799,59.950000047683716,17.595478057861328,,
generation,3800,62.70000338554382,16.414461135864258,,
generation,3801,60.9000027179718,17.455678939819336,,
generation,3802,59.800004959106445,18.568206787109375,,
generation,3803,60.700005292892456,17.707935333251953,,
generation,3804,59.90000367164612,18.847110748291016,,
generation,3805,60.600000619888306,16.97574234008789,,
generation,3806,61.400002241134644,16.896482467651367,,
generation,3807,60.50000190734863,18.605201721191406,,
generation,3808,61.650002002716064,16.650074005126953,,
generation,3809,62.4500036239624,16.105812072753906,,
generation,3810,60.85000038146973,15.703067779541016,,
generation,3811,61.10000014305115,17.29043197631836,,
generation,3812,61.95000410079956,16.57184410095215,,
generation,3813,60.450005531311035,16.822235107421875,,
generation,3814,61.500000953674316,17.710128784179688,,
generation,3815,62.150001525878906,15.044124603271484,,
generation,3816,61.80000305175781,16.838409423828125,,
generation,3817,61.75000071525574,17.06305694580078,,
generation,3818,62.550002336502075,15.417912483215332,,
generation,3819,60.55000424385071,18.337800979614258,,
generation,3820,60.9000027179718,17.108537673950195,,
generation,3821,63.05000185966492,16.45116424560547,,
generation,3822,63.10000419616699,16.1147518157959,,
generation,3823,61.10000014305115,17.652591705322266,,
generation,3824,61.80000305175781,17.824922561645508,,
generation,3825,61.75000071525574,15.715768814086914,,
generation,3826,61.80000305175781,15.731626510620117,,
generation,3827,61.15000247955322,17.016752243041992,,
generation,3828,61.05000376701355,17.084617614746094,,
generation,3829,63.05000185966492,16.3096923828125,,
generation,3830,60.30000448226929,17.87969970703125,,
generation,3831,60.350000858306885,17.800291061401367,,
generation,3832,62.05000281333923,16.267208099365234,,
generation,3833,62.35000491142273,16.114280700683594,,
generation,3834,60.55000424385071,17.64362335205078,,
generation,3835,60.95000505447388,17.29686737060547,,
generation,3836,62.5,16.54067039489746,,
generation,3837,61.650002002716064,17.986705780029297,,
generation,3838,60.95000505447388,16.697587966918945,,
generation,3839,60.050004720687866,18.045061111450195,,
generation,3840,61.60000562667847,16.961149215698242,,
generation,3841,60.30000448226929,17.74158477783203,,
generation,3842,61.85000538825989,16.87386131286621,,
generation,3843,60.80000400543213,16.3775691986084,,
generation,3844,60.30000448226929,17.396377563476562,,
generation,3845,61.650002002716064,16.9776668548584,,
generation,3846,61.650002002716064,17.0738468170166,,
generation,3847,63.05000185966492,15.67643928527832,,
generation,3848,62.35000491142273,16.213529586791992,,
generation,3849,61.70000433921814,17.555160522460938,,
generation,3850,60.30000448226929,16.679445266723633,,
generation,3851,59.450000524520874,17.0994815826416,,
generation,3852,61.30000352859497,16.435123443603516,,
generation,3853,61.60000562667847,16.501367568969727,,
generation,3854,60.00000238418579,17.471343994140625,,
generation,3855,60.200005769729614,17.77894401550293,,
generation,3856,62.550002336502075,16.792795181274414,,
generation,3857,61.05000376701355,17.708269119262695,,
generation,3858,62.90000081062317,16.377857208251953,,
generation,3859,60.750001668930054,16.822965621948242,,
generation,3860,60.200005769729614,18.114280700683594,,
generation,3861,62.300002574920654,16.388708114624023,,
generation,3862,62.150001525878906,17.16372299194336,,
generation,3863,61.75000071525574,15.759581565856934,,
generation,3864,62.25000023841858,17.180809020996094,,
generation,3865,61.80000305175781,17.12296485900879,,
generation,3866,59.25000309944153,16.915027618408203,,
generation,3867,60.95000505447388,18.293842315673828,,
generation,3868,61.400002241134644,16.642545700073242,,
generation,3869,60.15000343322754,18.19875144958496,,
generation,3870,60.55000424385071,17.36530303955078,,
generation,3871,61.000001430511475,17.108366012573242,,
generation,3872,61.500000953674316,16.70181655883789,,
generation,3873,62.40000128746033,16.08469581604004,,
generation,3874,60.9000027179718,16.453510284423828,,
generation,3875,61.650002002716064,16.973114013671875,,
generation,3876,60.100001096725464,17.373971939086914,,
generation,3877,60.55000424385071,16.891605377197266,,
generation,3878,62.70000338554382,15.868592262268066,,
generation,3879,62.40000128746033,16.704547882080078,,
generation,3880,61.05000376701355,17.2576961517334,,
generation,3881,61.05000376701355,17.502538681030273,,
generation,3882,61.70000433921814,16.826101303100586,,
generation,3883,60.50000190734863,18.353744506835938,,
generation,3884,60.00000238418579,17.151931762695312,,
generation,3885,60.750001668930054,17.530302047729492,,
generation,3886,62.05000281333923,16.1716365814209,,
generation,3887,60.200005769729614,17.46266746520996,,
generation,3888,63.15000057220459,15.3964204788208,,
generation,3889,60.80000400543213,18.707096099853516,,
generation,3890,61.250001192092896,16.90850257873535,,
generation,3891,61.2000048160553,16.962467193603516,,
generation,3892,61.250001192092896,16.604610443115234,,
generation,3893,61.000001430511475,17.87087631225586,,
generation,3894,58.799999952316284,18.870372772216797,,
generation,3895,62.5,15.719754219055176,,
generation,3896,60.95000505447388,17.36749839782715,,
generation,3897,61.75000071525574,16.16807746887207,,
generation,3898,61.900001764297485,17.09815788269043,,
generation,3899,61.05000376701355,17.79709815979004,,
generation,3900,60.65000295639038,16.781583786010742,,
generation,3901,60.95000505447388,17.078737258911133,,
generation,3902,60.450005531311035,17.778770446777344,,
generation,3903,62.800002098083496,16.269437789916992,,
generation,3904,61.350005865097046,16.739765167236328,,
generation,3905,61.250001192092896,17.407869338989258,,
generation,3906,62.40000128746033,16.704833984375,,
generation,3907,60.85000038146973,17.756206512451172,,
generation,3908,60.050004720687866,17.985464096069336,,
generation,3909,62.150001525878906,16.69320297241211,,
generation,3910,61.350005865097046,16.20587921142578,,
generation,3911,61.400002241134644,18.34950828552246,,
generation,3912,61.75000071525574,16.960065841674805,,
generation,3913,60.9000027179718,17.139381408691406,,
generation,3914,60.95000505447388,16.75522804260254,,
generation,3915,60.55000424385071,17.617958068847656,,
generation,3916,61.900001764297485,17.02741050720215,,
generation,3917,62.60000467300415,16.13436508178711,,
generation,3918,61.2000048160553,16.489517211914062,,
generation,3919,61.15000247955322,15.134146690368652,,
generation,3920,60.85000038146973,17.64322280883789,,
generation,3921,60.700005292892456,16.882280349731445,,
generation,3922,60.80000400543213,17.369911193847656,,
generation,3923,61.650002002716064,16.59058380126953,,
generation,3924,61.55000329017639,16.51964569091797,,
generation,3925,61.70000433921814,16.20853042602539,,
generation,3926,63.95000219345093,15.422797203063965,,
generation,3927,61.900001764297485,17.15326499938965,,
generation,3928,61.55000329017639,16.720584869384766,,
generation,3929,60.50000190734863,18.152286529541016,,
generation,3930,61.55000329017639,16.6611270904541,,
generation,3931,62.550002336502075,15.896193504333496,,
generation,3932,61.05000376701355,15.87014389038086,,
generation,3933,61.350005865097046,17.92161750793457,,
generation,3934,62.20000386238098,16.739824295043945,,
generation,3935,59.550005197525024,17.69167137145996,,
generation,3936,60.65000295639038,16.810636520385742,,
generation,3937,61.900001764297485,16.087997436523438,,
generation,3938,61.70000433921814,16.60506820678711,,
generation,3939,62.4500036239624,15.700161933898926,,
generation,3940,61.400002241134644,16.787067413330078,,
generation,3941,62.10000514984131,17.28986167907715,,
generation,3942,62.90000081062317,15.989120483398438,,
generation,3943,62.300002574920654,17.384349822998047,,
generation,3944,60.9000027179718,16.483327865600586,,
generation,3945,62.10000514984131,17.373897552490234,,
generation,3946,61.900001764297485,16.61883544921875,,
generation,3947,61.45000457763672,16.980934143066406,,
generation,3948,60.9000027179718,17.1259765625,,
generation,3949,61.500000953674316,16.602386474609375,,
generation,3950,60.80000400543213,18.758207321166992,,
generation,3951,62.60000467300415,16.027782440185547,,
generation,3952,60.30000448226929,17.23257064819336,,
generation,3953,61.900001764297485,16.402036666870117,,
generation,3954,63.00000548362732,16.291486740112305,,
generation,3955,62.150001525878906,16.040687561035156,,
generation,3956,62.7500057220459,15.821277618408203,,
generation,3957,59.550005197525024,17.88661766052246,,
generation,3958,60.30000448226929,16.48346519470215,,
generation,3959,60.55000424385071,17.236324310302734,,
generation,3960,63.25000524520874,15.920169830322266,,
generation,3961,61.45000457763672,16.886564254760742,,
generation,3962,62.00000047683716,16.8906192779541,,
generation,3963,61.85000538825989,17.65636444091797,,
generation,3964,61.45000457763672,17.191335678100586,,
generation,3965,59.6500039100647,17.09946632385254,,
generation,3966,60.50000190734863,16.79633903503418,,
generation,3967,60.00000238418579,18.228918075561523,,
generation,3968,62.950003147125244,15.623724937438965,,
generation,3969,63.65000009536743,15.05439567565918,,
generation,3970,61.95000410079956,16.22987937927246,,
generation,3971,62.550002336502075,16.20329475402832,,
generation,3972,59.90000367164612,17.337364196777344,,
generation,3973,60.95000505447388,17.343290328979492,,
generation,3974,63.25000524520874,15.954977035522461,,
generation,3975,62.70000338554382,16.93431282043457,,
generation,3976,63.15000057220459,16.070762634277344,,
generation,3977,62.300002574920654,17.010541915893555,,
generation,3978,62.65000104904175,16.00484848022461,,
generation,3979,62.5,16.80893325805664,,
generation,3980,61.000001430511475,17.52118682861328,,
generation,3981,61.75000071525574,16.416797637939453,,
generation,3982,62.10000514984131,16.43263053894043,,
generation,3983,62.35000491142273,16.1021728515625,,
generation,3984,60.30000448226929,16.786306381225586,,
generation,3985,61.95000410079956,15.5565824508667,,
generation,3986,61.900001764297485,16.592679977416992,,
generation,3987,61.30000352859497,16.70042610168457,,
generation,3988,62.4500036239624,16.18118667602539,,
generation,3989,61.400002241134644,17.009777069091797,,
generation,3990,59.800004959106445,18.132081985473633,,
generation,3991,59.950000047683716,16.50779151916504,,
generation,3992,61.900001764297485,17.703031539916992,,
generation,3993,61.250001192092896,16.548545837402344,,
generation,3994,61.70000433921814,16.682937622070312,,
generation,3995,61.70000433921814,16.724098205566406,,
generation,3996,61.95000410079956,15.361188888549805,,
generation,3997,61.650002002716064,16.47079849243164,,
generation,3998,61.250001192092896,17.731924057006836,,
generation,3999,61.250001192092896,17.426002502441406,,
generation,4000,60.85000038146973,17.936847686767578,,
generation,4001,61.80000305175781,17.299829483032227,,
generation,4002,61.900001764297485,15.775663375854492,,
generation,4003,61.05000376701355,17.453861236572266,,
generation,4004,61.85000538825989,16.32084846496582,,
generation,4005,61.45000457763672,17.032167434692383,,
generation,4006,62.10000514984131,17.098953247070312,,
generation,4007,61.55000329017639,16.619388580322266,,
generation,4008,58.799999952316284,18.61070442199707,,
generation,4009,61.900001764297485,17.73308563232422,,
generation,4010,62.35000491142273,16.518823623657227,,
generation,4011,60.450005531311035,16.872507095336914,,
generation,4012,61.10000014305115,16.223840713500977,,
generation,4013,62.800002098083496,15.790696144104004,,
generation,4014,62.00000047683716,17.073389053344727,,
generation,4015,60.50000190734863,17.790971755981445,,
generation,4016,62.550002336502075,15.770345687866211,,
generation,4017,61.350005865097046,17.05059814453125,,
generation,4018,63.600003719329834,14.720890045166016,,
generation,4019,62.5,17.093685150146484,,
generation,4020,64.3500030040741,15.209516525268555,,
generation,4021,62.65000104904175,16.45467758178711,,
generation,4022,62.20000386238098,16.104454040527344,,
generation,4023,61.650002002716064,16.381019592285156,,
generation,4024,61.75000071525574,16.531085968017578,,
generation,4025,62.800002098083496,15.806468963623047,,
generation,4026,61.85000538825989,16.831329345703125,,
generation,4027,60.600000619888306,16.595407485961914,,
generation,4028,63.450002670288086,16.773130416870117,,
generation,4029,61.10000014305115,17.228647232055664,,
generation,4030,63.05000185966492,16.135160446166992,,
generation,4031,61.45000457763672,16.605056762695312,,
generation,4032,60.350000858306885,16.98400115966797,,
generation,4033,61.15000247955322,16.831371307373047,,
generation,4034,61.30000352859497,16.6776180267334,,
generation,4035,61.000001430511475,17.56934928894043,,
generation,4036,59.700000286102295,17.841005325317383,,
generation,4037,62.85000443458557,16.377790451049805,,
generation,4038,61.10000014305115,17.63197898864746,,
generation,4039,62.5,15.998156547546387,,
generation,4040,60.95000505447388,17.538482666015625,,
generation,4041,62.70000338554382,16.684354782104492,,
generation,4042,63.35000395774841,15.482101440429688,,
generation,4043,60.65000295639038,17.76307487487793,,
generation,4044,60.80000400543213,16.834163665771484,,
generation,4045,61.75000071525574,15.684680938720703,,
generation,4046,61.70000433921814,16.554655075073242,,
generation,4047,61.900001764297485,16.6954288482666,,
generation,4048,62.90000081062317,16.062501907348633,,
generation,4049,61.2000048160553,16.885135650634766,,
generation,4050,62.35000491142273,16.832210540771484,,
generation,4051,62.05000281333923,16.567821502685547,,
generation,4052,61.85000538825989,15.06613826751709,,
generation,4053,62.550002336502075,15.763328552246094,,
generation,4054,62.40000128746033,16.47484588623047,,
generation,4055,61.95000410079956,16.695566177368164,,
generation,4056,60.600000619888306,17.08308982849121,,
generation,4057,60.95000505447388,17.557146072387695,,
generation,4058,60.00000238418579,16.765722274780273,,
generation,4059,63.35000395774841,15.405073165893555,,
generation,4060,63.450002670288086,16.225635528564453,,
generation,4061,63.30000162124634,15.417975425720215,,
generation,4062,60.200005769729614,17.72616958618164,,
generation,4063,62.40000128746033,17.03298568725586,,
generation,4064,62.150001525878906,17.06185531616211,,
generation,4065,62.00000047683716,16.51306915283203,,
generation,4066,61.80000305175781,15.935604095458984,,
generation,4067,62.05000281333923,16.90035629272461,,
generation,4068,60.85000038146973,17.486515045166016,,
generation,4069,61.900001764297485,17.264375686645508,,
generation,4070,62.10000514984131,16.39231300354004,,
generation,4071,62.00000047683716,17.240610122680664,,
generation,4072,62.40000128746033,15.864688873291016,,
generation,4073,62.300002574920654,17.529109954833984,,
generation,4074,61.400002241134644,16.868770599365234,,
generation,4075,61.350005865097046,16.114744186401367,,
generation,4076,61.000001430511475,17.00570297241211,,
generation,4077,62.60000467300415,16.62091064453125,,
generation,4078,61.250001192092896,17.11269760131836,,
generation,4079,61.85000538825989,17.704071044921875,,
generation,4080,61.30000352859497,16.95167350769043,,
generation,4081,63.50000500679016,14.856375694274902,,
generation,4082,60.750001668930054,17.067575454711914,,
generation,4083,60.00000238418579,17.969417572021484,,
generation,4084,62.550002336502075,17.567270278930664,,
generation,4085,61.70000433921814,17.595134735107422,,
generation,4086,62.05000281333923,16.67087745666504,,
generation,4087,62.05000281333923,17.384490966796875,,
generation,4088,62.65000104904175,16.158933639526367,,
generation,4089,60.95000505447388,15.62443733215332,,
generation,4090,62.4500036239624,16.02383041381836,,
generation,4091,60.9000027179718,17.317480087280273,,
generation,4092,61.95000410079956,17.03498649597168,,
generation,4093,61.55000329017639,16.543302536010742,,
generation,4094,61.85000538825989,16.76287269592285,,
generation,4095,61.85000538825989,16.845083236694336,,
generation,4096,60.700005292892456,16.641111373901367,,
generation,4097,60.750001668930054,15.438583374023438,,
generation,4098,62.05000281333923,16.7453670501709,,
generation,4099,62.25000023841858,15.686864852905273,,
generation,4100,63.200002908706665,16.407608032226562,,
generation,4101,60.80000400543213,16.984779357910156,,
generation,4102,63.200002908706665,15.114462852478027,,
generation,4103,62.70000338554382,15.192672729492188,,
generation,4104,62.5,16.884286880493164,,
generation,4105,62.05000281333923,16.592243194580078,,
generation,4106,62.35000491142273,16.173437118530273,,
generation,4107,62.40000128746033,16.58121109008789,,
generation,4108,62.90000081062317,17.02254295349121,,
generation,4109,62.10000514984131,17.01831817626953,,
generation,4110,62.65000104904175,17.232385635375977,,
generation,4111,60.65000295639038,17.28219985961914,,
generation,4112,62.800002098083496,15.683502197265625,,
generation,4113,61.900001764297485,16.500263214111328,,
generation,4114,62.90000081062317,16.69342613220215,,
generation,4115,60.050004720687866,17.76828956604004,,
generation,4116,62.150001525878906,16.825702667236328,,
generation,4117,61.350005865097046,16.930490493774414,,
generation,4118,63.90000581741333,15.01955795288086,,
generation,4119,62.65000104904175,16.213577270507812,,
generation,4120,62.300002574920654,16.237503051757812,,
generation,4121,63.05000185966492,16.110881805419922,,
generation,4122,60.350000858306885,16.647432327270508,,
generation,4123,61.60000562667847,16.442834854125977,,
generation,4124,61.95000410079956,16.481855392456055,,
generation,4125,62.20000386238098,15.8238525390625,,
generation,4126,61.45000457763672,16.335241317749023,,
generation,4127,60.700005292892456,18.349817276000977,,
generation,4128,62.550002336502075,15.342609405517578,,
generation,4129,62.25000023841858,15.371109962463379,,
generation,4130,62.65000104904175,16.037029266357422,,
generation,4131,61.05000376701355,16.774526596069336,,
generation,4132,62.35000491142273,15.983524322509766,,
generation,4133,62.550002336502075,15.939531326293945,,
generation,4134,62.40000128746033,16.570812225341797,,
generation,4135,61.900001764297485,16.368501663208008,,
generation,4136,61.45000457763672,17.314970016479492,,
generation,4137,64.30000066757202,14.641304969787598,,
generation,4138,62.90000081062317,16.338300704956055,,
generation,4139,62.40000128746033,16.60950469970703,,
generation,4140,61.95000410079956,16.25259017944336,,
generation,4141,61.80000305175781,16.101009368896484,,
generation,4142,62.00000047683716,15.906041145324707,,
generation,4143,64.000004529953,15.427681922912598,,
generation,4144,61.75000071525574,16.500350952148438,,
generation,4145,59.20000076293945,18.591339111328125,,
generation,4146,62.00000047683716,16.080018997192383,,
generation,4147,63.200002908706665,15.260577201843262,,
generation,4148,60.9000027179718,17.402557373046875,,
generation,4149,61.000001430511475,17.284862518310547,,
generation,4150,62.550002336502075,15.76741886138916,,
generation,4151,62.85000443458557,16.240171432495117,,
generation,4152,62.85000443458557,15.742487907409668,,
generation,4153,61.75000071525574,17.144983291625977,,
generation,4154,61.95000410079956,16.693174362182617,,
generation,4155,61.30000352859497,17.414426803588867,,
generation,4156,62.25000023841858,16.717945098876953,,
generation,4157,63.15000057220459,15.348679542541504,,
generation,4158,63.40000033378601,15.351853370666504,,
generation,4159,61.75000071525574,16.991243362426758,,
generation,4160,63.450002670288086,14.448283195495605,,
generation,4161,62.35000491142273,17.210161209106445,,
generation,4162,63.00000548362732,15.449061393737793,,
generation,4163,61.500000953674316,16.877317428588867,,
generation,4164,61.10000014305115,16.65453338623047,,
generation,4165,61.80000305175781,16.985492706298828,,
generation,4166,61.80000305175781,16.69578742980957,,
generation,4167,61.75000071525574,16.103252410888672,,
generation,4168,64.0500009059906,15.147317886352539,,
generation,4169,62.65000104904175,15.520636558532715,,
generation,4170,62.70000338554382,15.73357105255127,,
generation,4171,61.30000352859497,16.918012619018555,,
generation,4172,62.00000047683716,16.603885650634766,,
generation,4173,63.200002908706665,16.134483337402344,,
generation,4174,62.05000281333923,17.011945724487305,,
generation,4175,60.65000295639038,16.038469314575195,,
generation,4176,62.90000081062317,15.282454490661621,,
generation,4177,61.70000433921814,16.598134994506836,,
generation,4178,61.900001764297485,16.020925521850586,,
generation,4179,61.95000410079956,16.414539337158203,,
generation,4180,62.550002336502075,16.246427536010742,,
generation,4181,63.200002908706665,15.583629608154297,,
generation,4182,61.400002241134644,16.79144287109375,,
generation,4183,62.60000467300415,16.044246673583984,,
generation,4184,61.2000048160553,16.753719329833984,,
generation,4185,60.80000400543213,18.23684310913086,,
generation,4186,60.80000400543213,15.860804557800293,,
generation,4187,62.7500057220459,15.622476577758789,,
generation,4188,63.15000057220459,15.877969741821289,,
generation,4189,61.70000433921814,16.73751449584961,,
generation,4190,63.15000057220459,15.685270309448242,,
generation,4191,61.250001192092896,17.1274471282959,,
generation,4192,62.85000443458557,16.000940322875977,,
generation,4193,62.70000338554382,15.48216438293457,,
generation,4194,61.70000433921814,16.373159408569336,,
generation,4195,61.650002002716064,16.826425552368164,,
generation,4196,62.300002574920654,16.32868766784668,,
generation,4197,61.000001430511475,17.272253036499023,,
generation,4198,60.95000505447388,17.720935821533203,,
generation,4199,61.45000457763672,16.49684715270996,,
generation,4200,61.30000352859497,17.402210235595703,,
generation,4201,62.05000281333923,17.166885375976562,,
generation,4202,61.000001430511475,17.068876266479492,,
generation,4203,62.10000514984131,16.257335662841797,,
generation,4204,61.45000457763672,16.465572357177734,,
generation,4205,62.550002336502075,15.400979042053223,,
generation,4206,62.40000128746033,15.500055313110352,,
generation,4207,61.95000410079956,15.880146026611328,,
generation,4208,62.950003147125244,16.329683303833008,,
