stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,86,26.500001549720764,78.41383361816406,24.899999797344208,78.85157012939453
generation,87,27.549999952316284,85.87212371826172,25.099998712539673,88.24562072753906
generation,88,25.65000057220459,84.55484008789062,25.15999972820282,85.80209350585938
generation,89,26.95000171661377,84.2021484375,24.959999322891235,85.93326568603516
generation,90,27.549999952316284,86.38316345214844,25.14999806880951,88.9505844116211
generation,91,26.05000138282776,85.59075164794922,25.049999356269836,83.47248840332031
generation,92,26.250001788139343,96.1218032836914,25.769999623298645,95.64183807373047
generation,93,26.750001311302185,81.74185180664062,25.949999690055847,81.22669219970703
generation,94,26.100000739097595,79.09624481201172,25.839999318122864,78.07368469238281
generation,95,27.75000035762787,76.41166687011719,25.839999318122864,78.07368469238281
generation,96,26.450002193450928,81.6675796508789,25.38999915122986,80.84988403320312
generation,97,26.80000066757202,90.1406021118164,25.220000743865967,89.60447692871094
generation,98,27.45000123977661,84.97833251953125,26.06000006198883,85.97111511230469
generation,99,27.35000252723694,90.33573150634766,26.100000739097595,90.70893096923828
generation,100,27.700001001358032,90.1781997680664,26.100000739097595,90.70893096923828
generation,101,27.500000596046448,85.35095977783203,25.749999284744263,85.16715240478516
generation,102,28.65000069141388,91.84297943115234,26.089999079704285,95.11957550048828
generation,103,26.399999856948853,91.03790283203125,26.11999809741974,90.89572143554688
generation,104,26.650002598762512,82.09253692626953,26.649999618530273,82.01458740234375
generation,105,26.250001788139343,92.05551147460938,25.689998269081116,91.26885986328125
generation,106,26.750001311302185,83.50401306152344,25.7999986410141,83.29480743408203
generation,107,26.250001788139343,82.49708557128906,25.749999284744263,80.77255249023438
generation,108,28.200000524520874,82.77275848388672,26.010000705718994,84.01042175292969
generation,109,27.500000596046448,90.52944946289062,26.37999951839447,89.65807342529297
generation,110,26.850000023841858,94.25011444091797,25.97000002861023,94.62251281738281
