stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,212,36.49999797344208,43.08794403076172,28.689998388290405,49.1521110534668
generation,213,34.49999988079071,46.075042724609375,31.56999945640564,43.7436408996582
generation,214,31.49999976158142,46.88554763793945,30.500000715255737,45.18204116821289
generation,215,34.99999940395355,41.446319580078125,29.440000653266907,45.1599235534668
generation,216,31.49999976158142,52.385292053222656,31.459999084472656,48.019187927246094
generation,217,34.49999988079071,46.55146026611328,29.559999704360962,50.95232009887695
generation,218,34.99999940395355,38.15696716308594,28.9900004863739,42.78457260131836
generation,219,38.499999046325684,50.98371505737305,29.87000048160553,56.87253189086914
generation,220,32.999998331069946,54.4388313293457,28.720000386238098,48.940704345703125
generation,221,37.5,46.39897537231445,29.319998621940613,48.85150146484375
generation,222,39.99999761581421,42.63776397705078,28.00000011920929,51.289154052734375
generation,223,37.00000047683716,37.572486877441406,29.559999704360962,46.84407043457031
generation,224,34.99999940395355,46.03895568847656,31.309998035430908,46.93446731567383
generation,225,35.999998450279236,43.65122604370117,30.899998545646667,42.82706069946289
generation,226,39.99999761581421,42.57789993286133,30.259999632835388,49.39993667602539
generation,227,34.00000035762787,42.22154235839844,29.519999027252197,44.98208236694336
generation,228,34.99999940395355,43.25044250488281,29.6099990606308,44.48631286621094
generation,229,38.999998569488525,43.39201354980469,31.369999051094055,44.464073181152344
generation,230,34.49999988079071,57.731449127197266,30.43999969959259,61.14219284057617
generation,231,34.00000035762787,53.063411712646484,29.330000281333923,50.6512336730957
generation,232,36.49999797344208,40.79045867919922,28.79999876022339,46.34541702270508
generation,233,37.00000047683716,51.46730041503906,30.93000054359436,49.45491409301758
generation,234,40.50000011920929,41.8155632019043,30.68999946117401,44.37301254272461
generation,235,34.49999988079071,44.3795051574707,31.129997968673706,43.29267120361328
generation,236,41.49999916553497,35.60841369628906,30.709999799728394,42.53482437133789
generation,237,34.00000035762787,43.14679718017578,29.490000009536743,45.18693923950195
generation,238,35.499998927116394,47.33994674682617,31.73999786376953,50.71114730834961
generation,239,37.5,42.54338836669922,32.02999830245972,44.64568328857422
generation,240,41.999998688697815,38.04914474487305,32.70999789237976,46.89900207519531
generation,241,35.499998927116394,39.625431060791016,31.41999840736389,41.945335388183594
generation,242,39.49999809265137,42.69293975830078,29.569998383522034,50.92550277709961
generation,243,37.5,51.3294677734375,30.320000648498535,52.00674819946289
generation,244,35.999998450279236,42.45795440673828,31.00000023841858,44.33352279663086
generation,245,33.49999785423279,52.34343338012695,33.28000009059906,44.603580474853516
generation,246,38.999998569488525,42.68645477294922,32.31000006198883,42.09347915649414
generation,247,34.49999988079071,47.7383918762207,33.139997720718384,45.52922058105469
generation,248,41.999998688697815,35.27668762207031,31.32999837398529,40.99049377441406
generation,249,34.00000035762787,44.17060470581055,33.16999971866608,41.95587921142578
generation,250,39.49999809265137,37.33616256713867,33.05999934673309,39.32332992553711
generation,251,37.99999952316284,46.39222717285156,31.459999084472656,47.6192741394043
generation,252,41.49999916553497,46.456031799316406,30.779999494552612,45.647281646728516
generation,253,39.99999761581421,44.31610870361328,33.69999825954437,45.93947982788086
generation,254,37.99999952316284,44.62969207763672,31.279999017715454,45.42146301269531
generation,255,37.5,45.1110725402832,32.72999823093414,41.91171646118164
generation,256,43.99999976158142,36.04018783569336,32.31000006198883,42.23526382446289
generation,257,37.99999952316284,38.03230285644531,33.640000224113464,41.29731369018555
generation,258,34.99999940395355,45.23908996582031,31.929999589920044,42.71197509765625
generation,259,39.99999761581421,37.86420822143555,30.219998955726624,42.15391159057617
generation,260,38.499999046325684,41.05472183227539,31.97999894618988,41.858890533447266
generation,261,40.99999964237213,39.080894470214844,33.49999785423279,45.03389358520508
generation,262,37.5,39.409019470214844,31.439998745918274,43.98270797729492
generation,263,39.49999809265137,36.66072463989258,32.54999816417694,41.552669525146484
generation,264,41.49999916553497,43.23086929321289,32.099997997283936,45.44514846801758
generation,265,39.49999809265137,37.766971588134766,32.4099987745285,44.97269058227539
generation,266,36.49999797344208,43.56340789794922,32.27999806404114,41.6130485534668
generation,267,41.999998688697815,45.240318298339844,32.83999860286713,45.11359405517578
generation,268,37.99999952316284,41.35822677612305,30.910000205039978,45.65394973754883
generation,269,42.49999821186066,32.660526275634766,32.24000036716461,39.96332931518555
generation,270,39.49999809265137,40.5776481628418,31.41999840736389,45.669151306152344
generation,271,39.99999761581421,43.5758056640625,32.499998807907104,46.352783203125
generation,272,38.999998569488525,41.153411865234375,33.42999815940857,43.28179931640625
generation,273,36.49999797344208,44.02085494995117,32.87999927997589,42.55332946777344
generation,274,37.00000047683716,56.01919937133789,32.55999982357025,52.55875778198242
generation,275,36.49999797344208,43.99056625366211,33.66000056266785,43.344173431396484
generation,276,38.499999046325684,37.67691421508789,32.009997963905334,40.62861633300781
generation,277,38.499999046325684,43.24812316894531,33.19000005722046,40.185665130615234
generation,278,40.50000011920929,44.18903350830078,33.57999920845032,45.447975158691406
generation,279,44.49999928474426,41.07716369628906,33.53999853134155,45.10917282104492
generation,280,38.499999046325684,44.12737274169922,31.48999810218811,44.16197967529297
generation,281,41.999998688697815,39.51808166503906,33.37999880313873,42.115779876708984
generation,282,39.49999809265137,35.71574401855469,32.87999927997589,40.97551345825195
generation,283,41.49999916553497,33.10517883300781,33.28999876976013,38.676326751708984
generation,284,42.49999821186066,32.746803283691406,34.07000005245209,40.68632125854492
generation,285,39.99999761581421,38.5355224609375,34.90999937057495,38.83111572265625
